Job profession,Linguistic,Musical,Bodily,Logical - Mathematical,Spatial-Visualization,Interpersonal,Intrapersonal,Naturalist,P1,P2,P3,P4,P5,P6,P7,P8
Banking,12,8,7,17,7,15,11,5,1,0,0,2,0,2.0,1,0.0
Banking,12,7,6,17,7,15,11,6,1,0,0,2,0,2.0,1,0.0
Banking,12,5,10,17,7,15,11,7,1,0,0,2,0,2.0,1,0.0
Banking,12,6,9,17,7,15,11,5,1,0,0,2,0,2.0,1,0.0
Banking,12,8,7,17,7,15,11,6,1,0,0,2,0,2.0,1,0.0
Banking,12,7,6,17,7,15,11,7,1,0,0,2,0,2.0,1,0.0
Banking,12,5,10,17,9,15,11,5,1,0,0,2,0,2.0,1,0.0
Banking,12,6,9,16,9,15,11,6,1,0,0,2,0,2.0,1,0.0
Banking,12,8,7,16,9,15,11,7,1,0,0,2,0,2.0,1,0.0
Banking,12,7,6,16,9,15,11,5,1,0,0,2,0,2.0,1,0.0
Banking,12,5,10,16,9,15,11,6,1,0,0,2,0,2.0,1,0.0
Banking,12,6,9,16,9,15,11,7,1,0,0,2,0,2.0,1,0.0
Banking,12,8,7,16,9,15,11,5,1,0,0,2,0,2.0,1,0.0
Banking,12,7,6,16,9,15,11,6,1,0,0,2,0,2.0,1,0.0
Banking,12,5,10,16,9,15,11,7,1,0,0,2,0,2.0,1,0.0
Banking,12,6,9,16,8,15,11,5,1,0,0,2,0,2.0,1,0.0
Banking,12,8,7,16,8,15,11,6,1,0,0,2,0,2.0,1,0.0
Banking,12,7,6,16,8,15,11,7,1,0,0,2,0,2.0,1,0.0
Banking,12,5,10,15,8,15,11,5,1,0,0,2,0,2.0,1,0.0
Banking,12,6,9,15,8,15,11,6,1,0,0,2,0,2.0,1,0.0
Banking,12,8,7,15,8,15,11,7,1,0,0,2,0,2.0,1,0.0
Banking,12,7,6,15,8,15,11,5,1,0,0,2,0,2.0,1,0.0
Banking,12,5,10,15,8,15,11,6,1,0,0,2,0,2.0,1,0.0
Banking,12,6,9,15,8,15,11,7,1,0,0,2,0,2.0,1,0.0
Banking,12,8,7,15,8,15,11,5,1,0,0,2,0,2.0,1,0.0
Banking,12,7,6,15,8,15,11,6,1,0,0,2,0,2.0,1,0.0
Banking,12,5,10,15,8,15,11,7,1,0,0,2,0,2.0,1,0.0
Banking,12,6,9,15,8,15,11,5,1,0,0,2,0,2.0,1,0.0
Banking,12,8,7,15,6,15,11,6,1,0,0,2,0,2.0,1,0.0
Banking,12,7,6,15,6,15,11,7,1,0,0,2,0,2.0,1,0.0
Banking,12,5,10,15,6,15,11,5,1,0,0,2,0,2.0,1,0.0
Banking,12,6,9,15,6,15,11,6,1,0,0,2,0,2.0,1,0.0
Banking,12,8,7,15,6,15,11,7,1,0,0,2,0,2.0,1,0.0
Banking,12,7,6,15,6,15,11,5,1,0,0,2,0,2.0,1,0.0
Banking,12,5,10,15,6,15,11,6,1,0,0,2,0,2.0,1,0.0
Banking,12,6,9,19,6,15,11,7,1,0,0,2,0,2.0,1,0.0
Banking,12,8,7,19,6,15,11,5,1,0,0,2,0,2.0,1,0.0
Banking,12,7,6,19,6,15,11,6,1,0,0,2,0,2.0,1,0.0
Banking,12,5,10,19,5,15,11,7,1,0,0,2,0,2.0,1,0.0
Banking,12,6,9,19,5,15,11,5,1,0,0,2,0,2.0,1,0.0
Banking,12,8,7,19,5,15,11,6,1,0,0,2,0,2.0,1,0.0
Banking,12,7,6,19,5,15,11,7,1,0,0,2,0,2.0,1,0.0
Banking,12,8,6,19,5,15,11,5,1,0,0,2,0,2.0,1,0.0
Banking,12,9,7,19,5,15,11,6,1,0,0,2,0,2.0,1,0.0
Stock Broker,11,5,10,19,8,19,18,6,1,0,0,2,0,2.0,2,0.0
Stock Broker,12,5,9,18,8,19,18,6,1,0,0,2,0,2.0,2,0.0
Stock Broker,13,6,7,19,8,19,18,6,1,0,0,2,0,2.0,2,0.0
Stock Broker,14,6,6,18,8,19,18,6,1,0,0,2,0,2.0,2,0.0
Stock Broker,11,7,10,19,8,19,18,6,1,0,0,2,0,2.0,2,0.0
Stock Broker,12,7,9,18,8,19,18,6,1,0,0,2,0,2.0,2,0.0
Stock Broker,13,8,7,19,8,19,18,6,1,0,0,2,0,2.0,2,0.0
Stock Broker,14,8,10,18,8,19,18,6,1,0,0,2,0,2.0,2,0.0
Stock Broker,11,9,9,19,8,19,18,6,1,0,0,2,0,2.0,2,0.0
Stock Broker,12,9,7,18,8,19,18,6,1,0,0,2,0,2.0,2,0.0
Stock Broker,13,5,6,19,8,19,18,6,1,0,0,2,0,2.0,2,0.0
Stock Broker,14,5,10,18,8,17,16,6,1,0,0,2,0,2.0,2,0.0
Stock Broker,11,6,9,19,8,17,16,6,1,0,0,2,0,2.0,2,0.0
Stock Broker,12,6,7,18,8,17,16,6,1,0,0,2,0,2.0,2,0.0
Stock Broker,13,7,10,19,8,17,16,6,1,0,0,2,0,2.0,2,0.0
Stock Broker,14,7,9,18,8,17,16,6,1,0,0,2,0,2.0,2,0.0
Stock Broker,11,8,7,19,8,17,16,6,1,0,0,2,0,2.0,2,0.0
Stock Broker,12,8,6,18,8,17,16,6,1,0,0,2,0,2.0,2,0.0
Stock Broker,13,9,10,19,8,17,16,6,1,0,0,2,0,2.0,2,0.0
Stock Broker,14,9,9,18,8,17,16,6,1,0,0,2,0,2.0,2,0.0
Stock Broker,11,5,7,19,8,17,16,6,1,0,0,2,0,2.0,2,0.0
Stock Broker,12,5,10,18,8,17,19,6,1,0,0,2,0,2.0,2,0.0
Stock Broker,13,6,10,19,8,17,19,6,1,0,0,2,0,2.0,2,0.0
Stock Broker,14,6,6,18,8,17,19,6,1,0,0,2,0,2.0,2,0.0
Stock Broker,11,7,6,19,8,17,19,6,1,0,0,2,0,2.0,2,0.0
Stock Broker,12,7,10,18,8,17,19,6,1,0,0,2,0,2.0,2,0.0
Stock Broker,13,8,9,19,8,16,19,6,1,0,0,2,0,2.0,2,0.0
Stock Broker,14,8,7,18,8,16,19,6,1,0,0,2,0,2.0,2,0.0
Stock Broker,11,9,6,19,8,16,19,6,1,0,0,2,0,2.0,2,0.0
Stock Broker,12,9,10,18,8,16,19,6,1,0,0,2,0,2.0,2,0.0
Stock Broker,13,5,9,19,8,16,19,6,1,0,0,2,0,2.0,2,0.0
Stock Broker,14,5,7,18,8,16,19,6,1,0,0,2,0,2.0,2,0.0
Stock Broker,11,6,6,19,8,16,19,6,1,0,0,2,0,2.0,2,0.0
Stock Broker,12,6,6,18,8,16,20,6,1,0,0,2,0,2.0,2,0.0
Stock Broker,13,7,6,19,8,16,20,6,1,0,0,2,0,2.0,2,0.0
Stock Broker,14,7,10,18,8,16,20,6,1,0,0,2,0,2.0,2,0.0
Stock Broker,11,8,9,19,8,16,20,6,1,0,0,2,0,2.0,2,0.0
Stock Broker,12,8,7,18,8,16,20,6,1,0,0,2,0,2.0,2,0.0
Stock Broker,13,9,6,19,8,16,20,6,1,0,0,2,0,2.0,2,0.0
Stock Broker,14,9,10,18,8,16,20,6,1,0,0,2,0,2.0,2,0.0
Stock Broker,11,5,9,19,8,16,20,6,1,0,0,2,0,2.0,2,0.0
Stock Broker,12,5,10,18,8,15,20,6,1,0,0,2,0,2.0,2,0.0
Stock Broker,13,6,9,19,8,15,20,6,1,0,0,2,0,2.0,2,0.0
Stock Broker,14,6,7,18,8,15,20,6,1,0,0,2,0,2.0,2,0.0
Stock Broker,11,7,6,19,8,15,20,6,1,0,0,2,0,2.0,2,0.0
Stock Broker,12,7,10,18,8,15,20,6,1,0,0,2,0,2.0,2,0.0
Stock Broker,13,8,9,19,8,15,20,6,1,0,0,2,0,2.0,2,0.0
Stock Broker,14,8,7,18,8,15,20,6,1,0,0,2,0,2.0,2,0.0
Stock Broker,13,9,6,19,8,15,20,6,1,0,0,2,0,2.0,2,0.0
Stock Broker,11,9,6,18,8,15,20,6,1,0,0,2,0,2.0,2,0.0
Financial Advisor,19,7,11,16,12,17,17,7,2,0,1,2,1,2.0,2,0.0
Financial Advisor,18,8,12,16,13,18,17,6,2,0,1,2,1,2.0,2,0.0
Financial Advisor,17,6,13,16,12,19,17,8,2,0,1,2,1,2.0,2,0.0
Financial Advisor,16,8,14,16,13,18,17,7,2,0,1,2,1,2.0,2,0.0
Financial Advisor,15,7,13,16,12,20,17,6,2,0,1,2,1,2.0,2,0.0
Financial Advisor,20,8,12,16,13,19,17,8,2,0,1,2,1,2.0,2,0.0
Financial Advisor,15,6,11,16,12,18,17,7,2,0,1,2,1,2.0,2,0.0
Financial Advisor,16,8,11,16,13,17,17,6,2,0,1,2,1,2.0,2,0.0
Financial Advisor,17,7,12,16,12,16,17,8,2,0,1,2,1,2.0,2,0.0
Financial Advisor,18,8,13,16,13,15,17,7,2,0,1,2,1,2.0,2,0.0
Financial Advisor,19,6,14,16,12,17,17,6,2,0,1,2,1,2.0,2,0.0
Financial Advisor,20,8,13,16,13,18,17,8,2,0,1,2,1,2.0,2,0.0
Financial Advisor,19,7,12,16,12,19,17,7,2,0,1,2,1,2.0,2,0.0
Financial Advisor,18,8,11,16,13,18,17,6,2,0,1,2,1,2.0,2,0.0
Financial Advisor,17,6,11,16,12,20,17,8,2,0,1,2,1,2.0,2,0.0
Financial Advisor,16,8,12,16,13,19,17,7,2,0,1,2,1,2.0,2,0.0
Financial Advisor,15,7,13,16,12,18,17,6,2,0,1,2,1,2.0,2,0.0
Financial Advisor,20,8,14,16,13,17,17,8,2,0,1,2,1,2.0,2,0.0
Financial Advisor,15,6,13,15,12,16,17,7,2,0,1,2,1,2.0,2,0.0
Financial Advisor,16,8,12,15,13,15,17,6,2,0,1,2,1,2.0,2,0.0
Financial Advisor,17,7,11,15,12,18,17,8,2,0,1,2,1,2.0,2,0.0
Financial Advisor,18,8,11,15,13,17,17,7,2,0,1,2,1,2.0,2,0.0
Financial Advisor,19,6,12,15,12,18,17,6,2,0,1,2,1,2.0,2,0.0
Financial Advisor,20,8,13,15,13,19,17,8,2,0,1,2,1,2.0,2,0.0
Financial Advisor,19,7,14,15,12,18,17,7,2,0,1,2,1,2.0,2,0.0
Financial Advisor,18,8,13,15,13,20,17,6,2,0,1,2,1,2.0,2,0.0
Financial Advisor,17,6,12,15,12,19,17,8,2,0,1,2,1,2.0,2,0.0
Financial Advisor,16,8,11,15,13,18,17,7,2,0,1,2,1,2.0,2,0.0
Financial Advisor,15,7,11,15,12,17,17,6,2,0,1,2,1,2.0,2,0.0
Financial Advisor,20,8,12,15,13,16,17,8,2,0,1,2,1,2.0,2,0.0
Financial Advisor,15,6,13,15,12,15,17,7,2,0,1,2,1,2.0,2,0.0
Financial Advisor,16,8,14,15,13,17,17,6,2,0,1,2,1,2.0,2,0.0
Financial Advisor,17,7,13,15,12,18,17,8,2,0,1,2,1,2.0,2,0.0
Financial Advisor,18,8,12,15,13,19,17,7,2,0,1,2,1,2.0,2,0.0
Financial Advisor,19,6,11,15,12,18,17,6,2,0,1,2,1,2.0,2,0.0
Financial Advisor,20,8,11,18,13,20,17,8,2,0,1,2,1,2.0,2,0.0
Financial Advisor,19,7,12,18,12,19,17,7,2,0,1,2,1,2.0,2,0.0
Financial Advisor,18,8,13,18,13,18,17,6,2,0,1,2,1,2.0,2,0.0
Financial Advisor,17,6,14,18,12,17,17,8,2,0,1,2,1,2.0,2,0.0
Financial Advisor,16,8,13,18,13,16,17,7,2,0,1,2,1,2.0,2,0.0
Financial Advisor,15,7,12,18,12,15,17,6,2,0,1,2,1,2.0,2,0.0
Financial Advisor,20,8,11,18,13,17,17,8,2,0,1,2,1,2.0,2,0.0
Financial Advisor,15,6,12,18,12,18,17,7,2,0,1,2,1,2.0,2,0.0
Financial Advisor,16,8,11,18,13,19,17,6,2,0,1,2,1,2.0,2,0.0
Financial Advisor,17,7,11,18,12,18,17,8,2,0,1,2,1,2.0,2,0.0
Financial Advisor,18,8,12,18,13,20,17,7,2,0,1,2,1,2.0,2,0.0
Financial Advisor,19,6,13,18,12,19,17,6,2,0,1,2,1,2.0,2,0.0
Financial Advisor,20,8,14,18,13,18,17,8,2,0,1,2,1,2.0,2,0.0
Financial Advisor,16,9,13,18,14,17,17,9,2,0,1,2,1,2.0,2,0.0
Financial Advisor,18,7,12,18,11,16,17,6,2,0,1,2,1,2.0,2,0.0
Consultant,12,5,7,20,5,16,20,5,1,0,0,2,0,2.0,2,0.0
Consultant,11,6,6,17,9,15,19,6,1,0,0,2,0,2.0,2,0.0
Consultant,13,7,5,16,7,17,18,7,1,0,0,2,0,2.0,2,0.0
Consultant,14,5,8,19,6,18,17,5,1,0,0,2,0,2.0,2,0.0
Consultant,11,6,9,15,6,20,16,6,1,0,0,2,0,2.0,2,0.0
Consultant,12,7,6,18,7,16,15,7,1,0,0,2,0,2.0,2,0.0
Consultant,11,5,5,19,5,15,20,5,1,0,0,2,0,2.0,2,0.0
Consultant,13,6,9,16,9,17,19,6,1,0,0,2,0,2.0,2,0.0
Consultant,14,7,7,17,7,18,18,7,1,0,0,2,0,2.0,2,0.0
Consultant,11,8,6,16,6,20,17,8,1,0,0,2,0,2.0,2,0.0
Consultant,12,9,5,19,6,16,16,9,1,0,0,2,0,2.0,2,0.0
Consultant,11,10,9,15,7,15,15,10,1,0,0,2,0,2.0,2,0.0
Consultant,13,8,6,18,5,17,20,8,1,0,0,2,0,2.0,2,0.0
Consultant,14,9,5,19,9,18,19,9,1,0,0,2,0,2.0,2,0.0
Consultant,11,10,9,16,7,20,18,10,1,0,0,2,0,2.0,2,0.0
Consultant,12,8,9,17,6,16,17,8,1,0,0,2,0,2.0,2,0.0
Consultant,11,9,6,16,6,15,16,9,1,0,0,2,0,2.0,2,0.0
Consultant,13,10,5,19,6,17,15,10,1,0,0,2,0,2.0,2,0.0
Consultant,14,8,9,15,6,18,20,8,1,0,0,2,0,2.0,2,0.0
Consultant,11,9,7,18,5,20,19,9,1,0,0,2,0,2.0,2,0.0
Consultant,12,10,6,19,9,16,18,10,1,0,0,2,0,2.0,2,0.0
Consultant,11,6,6,16,7,15,17,6,1,0,0,2,0,2.0,2,0.0
Consultant,13,6,9,17,6,17,16,6,1,0,0,2,0,2.0,2,0.0
Consultant,14,6,6,16,6,18,15,6,1,0,0,2,0,2.0,2,0.0
Consultant,11,6,5,19,5,20,20,6,1,0,0,2,0,2.0,2,0.0
Consultant,12,6,9,15,9,16,19,6,1,0,0,2,0,2.0,2,0.0
Consultant,11,6,7,18,7,15,18,6,1,0,0,2,0,2.0,2,0.0
Consultant,13,6,6,19,6,17,17,6,1,0,0,2,0,2.0,2,0.0
Consultant,14,6,6,16,6,18,16,6,1,0,0,2,0,2.0,2,0.0
Consultant,11,5,9,20,6,20,15,9,1,0,0,2,0,2.0,2,0.0
Consultant,12,9,6,19,6,16,20,6,1,0,0,2,0,2.0,2,0.0
Consultant,11,7,5,18,9,15,19,5,1,0,0,2,0,2.0,2,0.0
Consultant,13,6,9,17,9,17,18,9,1,0,0,2,0,2.0,2,0.0
Consultant,14,6,7,15,9,18,17,7,1,0,0,2,0,2.0,2,0.0
Consultant,11,7,9,16,9,20,16,7,1,0,0,2,0,2.0,2,0.0
Consultant,12,8,9,15,9,16,15,8,1,0,0,2,0,2.0,2,0.0
Consultant,11,8,9,20,9,15,20,8,1,0,0,2,0,2.0,2,0.0
Consultant,13,8,9,19,9,17,19,8,1,0,0,2,0,2.0,2,0.0
Consultant,14,8,6,18,9,18,18,8,1,0,0,2,0,2.0,2,0.0
Consultant,11,8,5,17,9,20,17,8,1,0,0,2,0,2.0,2,0.0
Consultant,12,8,9,15,9,16,16,8,1,0,0,2,0,2.0,2,0.0
Consultant,11,8,7,16,9,15,15,8,1,0,0,2,0,2.0,2,0.0
Consultant,13,8,8,15,10,17,20,8,1,0,0,2,0,2.0,2,0.0
Consultant,14,9,7,20,8,18,19,9,1,0,0,2,0,2.0,2,0.0
Consultant,11,9,6,19,7,20,18,9,1,0,0,2,0,2.0,2,0.0
Consultant,12,9,5,18,6,16,17,9,1,0,0,2,0,2.0,2,0.0
Consultant,11,9,9,17,5,15,16,9,1,0,0,2,0,2.0,2,0.0
Consultant,13,9,8,15,10,17,15,9,1,0,0,2,0,2.0,2,0.0
Consultant,14,9,7,16,9,18,17,9,1,0,0,2,0,2.0,2,0.0
Consultant,11,9,5,15,7,20,15,9,1,0,0,2,0,2.0,2,0.0
Archeologist,11,5,12,11,12,5,18,20,1,0,1,1,1,0.0,2,2.0
Archeologist,12,6,12,12,12,6,19,20,1,0,1,1,1,0.0,2,2.0
Archeologist,13,7,13,13,12,7,20,20,1,0,1,1,1,0.0,2,2.0
Archeologist,14,5,13,14,12,8,17,15,1,0,1,1,1,0.0,2,2.0
Archeologist,11,6,14,11,12,9,16,18,1,0,1,1,1,0.0,2,2.0
Archeologist,12,7,14,11,12,10,15,19,1,0,1,1,1,0.0,2,2.0
Archeologist,13,5,11,12,12,9,18,20,1,0,1,1,1,0.0,2,2.0
Archeologist,14,6,11,12,12,8,19,17,1,0,1,1,1,0.0,2,2.0
Archeologist,11,7,12,14,12,7,20,20,1,0,1,1,1,0.0,2,2.0
Archeologist,12,8,12,11,12,6,17,15,1,0,1,1,1,0.0,2,2.0
Archeologist,13,9,13,12,12,5,16,18,1,0,1,1,1,0.0,2,2.0
Archeologist,14,10,13,11,12,5,15,19,1,0,1,1,1,0.0,2,2.0
Archeologist,11,8,14,14,12,6,18,20,1,0,1,1,1,0.0,2,2.0
Archeologist,12,9,14,11,12,7,19,17,1,0,1,1,1,0.0,2,2.0
Archeologist,13,10,11,12,12,8,20,20,1,0,1,1,1,0.0,2,2.0
Archeologist,14,8,11,11,12,9,17,15,1,0,1,1,1,0.0,2,2.0
Archeologist,11,9,12,14,12,10,16,18,1,0,1,1,1,0.0,2,2.0
Archeologist,12,10,12,11,12,9,15,19,1,0,1,1,1,0.0,2,2.0
Archeologist,13,8,13,12,14,8,20,20,1,0,1,1,1,0.0,2,2.0
Archeologist,14,9,13,11,14,7,15,17,1,0,1,1,1,0.0,2,2.0
Archeologist,11,10,14,11,14,6,18,19,1,0,1,1,1,0.0,2,2.0
Archeologist,12,6,14,11,14,5,19,15,1,0,1,1,1,0.0,2,2.0
Archeologist,13,5,11,14,14,5,20,18,1,0,1,1,1,0.0,2,2.0
Archeologist,14,5,11,11,14,6,17,19,1,0,1,1,1,0.0,2,2.0
Archeologist,11,6,12,12,14,7,20,20,1,0,1,1,1,0.0,2,2.0
Archeologist,12,7,12,12,14,8,15,17,1,0,1,1,1,0.0,2,2.0
Archeologist,13,8,13,12,14,9,18,19,1,0,1,1,1,0.0,2,2.0
Archeologist,14,6,13,12,14,10,19,15,1,0,1,1,1,0.0,2,2.0
Archeologist,11,6,14,14,14,9,20,18,1,0,1,1,1,0.0,2,2.0
Archeologist,12,6,14,11,14,8,17,19,1,0,1,1,1,0.0,2,2.0
Archeologist,13,5,11,12,14,7,20,20,1,0,1,1,1,0.0,2,2.0
Archeologist,14,5,11,12,11,6,15,17,1,0,1,1,1,0.0,2,2.0
Archeologist,11,6,12,12,11,5,18,19,1,0,1,1,1,0.0,2,2.0
Archeologist,12,7,12,12,11,5,19,15,1,0,1,1,1,0.0,2,2.0
Archeologist,13,8,13,12,11,6,20,18,1,0,1,1,1,0.0,2,2.0
Archeologist,14,8,13,12,11,7,17,19,1,0,1,1,1,0.0,2,2.0
Archeologist,11,6,14,12,11,8,19,20,1,0,1,1,1,0.0,2,2.0
Archeologist,12,5,14,12,11,9,15,17,1,0,1,1,1,0.0,2,2.0
Archeologist,13,5,11,13,11,10,18,15,1,0,1,1,1,0.0,2,2.0
Archeologist,14,6,11,13,11,9,19,15,1,0,1,1,1,0.0,2,2.0
Archeologist,11,7,12,13,11,8,20,15,1,0,1,1,1,0.0,2,2.0
Archeologist,12,8,12,13,11,7,17,18,1,0,1,1,1,0.0,2,2.0
Archeologist,13,8,13,13,11,6,15,19,1,0,1,1,1,0.0,2,2.0
Archeologist,14,9,13,13,11,5,18,20,1,0,1,1,1,0.0,2,2.0
Archeologist,11,6,14,13,11,10,19,17,1,0,1,1,1,0.0,2,2.0
Archeologist,12,5,14,13,11,9,20,15,1,0,1,1,1,0.0,2,2.0
Archeologist,13,5,11,13,11,8,17,18,1,0,1,1,1,0.0,2,2.0
Archeologist,14,6,11,13,11,7,19,19,1,0,1,1,1,0.0,2,2.0
Archeologist,11,7,11,13,11,6,18,20,1,0,1,1,1,0.0,2,2.0
Archeologist,12,8,11,13,11,5,16,17,1,0,1,1,1,0.0,2,2.0
Pre Primary Teacher (2020 NEP and Mental Health),15,12,18,11,12,20,5,5,2,1,2,1,1,2.0,0,0.0
Pre Primary Teacher (2020 NEP and Mental Health),18,13,19,12,12,20,6,6,2,1,2,1,1,2.0,0,0.0
Pre Primary Teacher (2020 NEP and Mental Health),19,14,20,13,12,20,7,7,2,1,2,1,1,2.0,0,0.0
Pre Primary Teacher (2020 NEP and Mental Health),20,11,17,14,12,20,5,5,2,1,2,1,1,2.0,0,0.0
Pre Primary Teacher (2020 NEP and Mental Health),17,12,16,13,12,20,6,6,2,1,2,1,1,2.0,0,0.0
Pre Primary Teacher (2020 NEP and Mental Health),20,13,15,12,12,20,8,7,2,1,2,1,1,2.0,0,0.0
Pre Primary Teacher (2020 NEP and Mental Health),15,14,18,11,12,20,9,5,2,1,2,1,1,2.0,0,0.0
Pre Primary Teacher (2020 NEP and Mental Health),18,11,19,11,12,20,10,6,2,1,2,1,1,2.0,0,0.0
Pre Primary Teacher (2020 NEP and Mental Health),19,12,20,12,12,20,8,7,2,1,2,1,1,2.0,0,0.0
Pre Primary Teacher (2020 NEP and Mental Health),20,13,17,13,12,20,9,8,2,1,2,1,1,2.0,0,0.0
Pre Primary Teacher (2020 NEP and Mental Health),17,14,16,14,12,20,10,9,2,1,2,1,1,2.0,0,0.0
Pre Primary Teacher (2020 NEP and Mental Health),15,11,15,13,12,20,8,10,2,1,2,1,1,2.0,0,0.0
Pre Primary Teacher (2020 NEP and Mental Health),18,12,18,12,12,20,9,8,2,1,2,1,1,2.0,0,0.0
Pre Primary Teacher (2020 NEP and Mental Health),19,13,19,11,12,20,10,9,2,1,2,1,1,2.0,0,0.0
Pre Primary Teacher (2020 NEP and Mental Health),20,14,20,11,12,20,8,10,2,1,2,1,1,2.0,0,0.0
Pre Primary Teacher (2020 NEP and Mental Health),17,11,17,12,12,20,9,8,2,1,2,1,1,2.0,0,0.0
Pre Primary Teacher (2020 NEP and Mental Health),19,12,16,13,12,19,10,9,2,1,2,1,1,2.0,0,0.0
Pre Primary Teacher (2020 NEP and Mental Health),19,13,15,14,12,19,8,10,2,1,2,1,1,2.0,0,0.0
Pre Primary Teacher (2020 NEP and Mental Health),19,14,20,13,14,19,9,8,2,1,2,1,1,2.0,0,0.0
Pre Primary Teacher (2020 NEP and Mental Health),15,11,19,12,14,19,10,9,2,1,2,1,1,2.0,0,0.0
Pre Primary Teacher (2020 NEP and Mental Health),18,12,15,11,14,19,8,10,2,1,2,1,1,2.0,0,0.0
Pre Primary Teacher (2020 NEP and Mental Health),19,13,18,11,14,19,9,6,2,1,2,1,1,2.0,0,0.0
Pre Primary Teacher (2020 NEP and Mental Health),20,14,19,12,14,19,10,6,2,1,2,1,1,2.0,0,0.0
Pre Primary Teacher (2020 NEP and Mental Health),17,11,20,13,14,19,6,7,2,1,2,1,1,2.0,0,0.0
Pre Primary Teacher (2020 NEP and Mental Health),19,12,20,14,14,19,8,5,2,1,2,1,1,2.0,0,0.0
Pre Primary Teacher (2020 NEP and Mental Health),15,13,20,13,14,19,9,6,2,1,2,1,1,2.0,0,0.0
Pre Primary Teacher (2020 NEP and Mental Health),18,14,19,12,14,19,10,8,2,1,2,1,1,2.0,0,0.0
Pre Primary Teacher (2020 NEP and Mental Health),19,11,15,11,14,19,8,6,2,1,2,1,1,2.0,0,0.0
Pre Primary Teacher (2020 NEP and Mental Health),20,12,18,11,14,19,9,5,2,1,2,1,1,2.0,0,0.0
Pre Primary Teacher (2020 NEP and Mental Health),17,13,19,12,14,19,10,7,2,1,2,1,1,2.0,0,0.0
Pre Primary Teacher (2020 NEP and Mental Health),19,14,20,13,14,19,6,5,2,1,2,1,1,2.0,0,0.0
Pre Primary Teacher (2020 NEP and Mental Health),15,11,19,14,11,19,8,6,2,1,2,1,1,2.0,0,0.0
Pre Primary Teacher (2020 NEP and Mental Health),18,12,20,13,12,19,9,8,2,1,2,1,1,2.0,0,0.0
Pre Primary Teacher (2020 NEP and Mental Health),19,13,20,12,11,19,10,7,2,1,2,1,1,2.0,0,0.0
Pre Primary Teacher (2020 NEP and Mental Health),20,14,19,11,12,15,8,7,2,1,2,1,1,2.0,0,0.0
Pre Primary Teacher (2020 NEP and Mental Health),17,11,19,11,11,15,9,5,2,1,2,1,1,2.0,0,0.0
Pre Primary Teacher (2020 NEP and Mental Health),15,12,19,12,13,15,10,6,2,1,2,1,1,2.0,0,0.0
Pre Primary Teacher (2020 NEP and Mental Health),15,13,19,13,11,15,9,8,2,1,2,1,1,2.0,0,0.0
Pre Primary Teacher (2020 NEP and Mental Health),15,14,19,14,11,15,9,7,2,1,2,1,1,2.0,0,0.0
Pre Primary Teacher (2020 NEP and Mental Health),15,11,15,13,14,15,9,5,2,1,2,1,1,2.0,0,0.0
Pre Primary Teacher (2020 NEP and Mental Health),18,12,18,12,11,15,9,6,2,1,2,1,1,2.0,0,0.0
Pre Primary Teacher (2020 NEP and Mental Health),19,13,18,11,11,15,9,8,2,1,2,1,1,2.0,0,0.0
Pre Primary Teacher (2020 NEP and Mental Health),20,14,19,11,11,15,7,8,2,1,2,1,1,2.0,0,0.0
Pre Primary Teacher (2020 NEP and Mental Health),17,11,19,12,13,15,5,9,2,1,2,1,1,2.0,0,0.0
Pre Primary Teacher (2020 NEP and Mental Health),15,12,19,13,11,15,6,7,2,1,2,1,1,2.0,0,0.0
Pre Primary Teacher (2020 NEP and Mental Health),18,13,15,14,11,15,7,5,2,1,2,1,1,2.0,0,0.0
Pre Primary Teacher (2020 NEP and Mental Health),19,14,18,13,11,15,5,6,2,1,2,1,1,2.0,0,0.0
Pre Primary Teacher (2020 NEP and Mental Health),20,11,19,12,11,15,6,8,2,1,2,1,1,2.0,0,0.0
Pre Primary Teacher (2020 NEP and Mental Health),17,12,19,11,11,15,8,9,2,1,2,1,1,2.0,0,0.0
Pre Primary Teacher (2020 NEP and Mental Health),15,11,16,12,11,15,9,6,2,1,2,1,1,2.0,0,0.0
Primary Teacher,20,19,15,12,5,11,12,6,2,2,2,1,0,1.0,1,0.0
Primary Teacher,19,19,16,11,6,11,12,7,2,2,2,1,0,1.0,1,0.0
Primary Teacher,18,19,17,13,7,11,12,5,2,2,2,1,0,1.0,1,0.0
Primary Teacher,17,19,18,14,5,11,12,6,2,2,2,1,0,1.0,1,0.0
Primary Teacher,16,19,20,12,6,11,12,6,2,2,2,1,0,1.0,1,0.0
Primary Teacher,15,19,19,12,7,11,12,7,2,2,2,1,0,1.0,1,0.0
Primary Teacher,19,19,16,12,5,11,12,5,2,2,2,1,0,1.0,1,0.0
Primary Teacher,18,19,17,12,6,11,12,6,2,2,2,1,0,1.0,1,0.0
Primary Teacher,17,19,18,12,7,11,12,6,2,2,2,1,0,1.0,1,0.0
Primary Teacher,16,19,19,12,8,11,12,7,2,2,2,1,0,1.0,1,0.0
Primary Teacher,20,19,15,12,9,11,12,5,2,2,2,1,0,1.0,1,0.0
Primary Teacher,19,19,16,12,10,11,12,6,2,2,2,1,0,1.0,1,0.0
Primary Teacher,18,19,17,12,8,11,12,7,2,2,2,1,0,1.0,1,0.0
Primary Teacher,17,19,18,12,9,11,12,6,2,2,2,1,0,1.0,1,0.0
